Date,Species,Strata,Sex,BroodAge,Length_mm
7/3/1995,chum salmon,1,Female,4,545
7/3/1995,chum salmon,1,Female,4,535
7/3/1995,chum salmon,1,Male,4,585
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,610
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,530
7/3/1995,chum salmon,1,Male,4,545
7/3/1995,chum salmon,1,Male,4,570
7/3/1995,chum salmon,1,Male,4,605
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,585
7/3/1995,chum salmon,1,Male,4,615
7/3/1995,chum salmon,1,Male,4,590
7/3/1995,chum salmon,1,Male,4,585
7/3/1995,chum salmon,1,Male,4,580
7/3/1995,chum salmon,1,Male,4,570
7/3/1995,chum salmon,1,Male,4,550
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,565
7/3/1995,chum salmon,1,Male,4,575
7/3/1995,chum salmon,1,Male,4,600
7/3/1995,chum salmon,1,Male,4,600
7/3/1995,chum salmon,1,Male,4,590
7/3/1995,chum salmon,1,Male,4,585
7/3/1995,chum salmon,1,Male,4,570
7/3/1995,chum salmon,1,Male,4,555
7/3/1995,chum salmon,1,Male,4,565
7/3/1995,chum salmon,1,Male,4,585
7/3/1995,chum salmon,1,Male,4,580
7/3/1995,chum salmon,1,Male,4,540
7/3/1995,chum salmon,1,Male,4,615
7/3/1995,chum salmon,1,Male,4,595
7/3/1995,chum salmon,1,Male,4,590
7/3/1995,chum salmon,1,Male,4,575
7/3/1995,chum salmon,1,Male,4,585
7/3/1995,chum salmon,1,Male,4,550
7/3/1995,chum salmon,1,Male,4,620
7/3/1995,chum salmon,1,Male,4,610
7/3/1995,chum salmon,1,Male,4,605
7/3/1995,chum salmon,1,Male,4,570
7/3/1995,chum salmon,1,Male,4,570
7/3/1995,chum salmon,1,Male,4,545
7/3/1995,chum salmon,1,Male,4,580
7/3/1995,chum salmon,1,Male,4,545
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,560
7/3/1995,chum salmon,1,Male,4,540
7/3/1995,chum salmon,1,Male,4,600
7/3/1995,chum salmon,1,Female,5,495
7/3/1995,chum salmon,1,Female,5,580
7/3/1995,chum salmon,1,Female,5,570
7/3/1995,chum salmon,1,Female,5,575
7/3/1995,chum salmon,1,Female,5,550
7/3/1995,chum salmon,1,Female,5,545
7/3/1995,chum salmon,1,Female,5,575
7/3/1995,chum salmon,1,Female,5,565
7/3/1995,chum salmon,1,Female,5,555
7/3/1995,chum salmon,1,Female,5,590
7/3/1995,chum salmon,1,Female,5,565
7/3/1995,chum salmon,1,Female,5,545
7/3/1995,chum salmon,1,Female,5,600
7/3/1995,chum salmon,1,Female,5,555
7/3/1995,chum salmon,1,Female,5,535
7/3/1995,chum salmon,1,Male,5,645
7/3/1995,chum salmon,1,Male,5,555
7/3/1995,chum salmon,1,Male,5,555
7/3/1995,chum salmon,1,Male,5,670
7/3/1995,chum salmon,1,Male,5,560
7/3/1995,chum salmon,1,Male,5,595
7/3/1995,chum salmon,1,Male,5,610
7/3/1995,chum salmon,1,Male,5,565
7/3/1995,chum salmon,1,Male,5,580
7/3/1995,chum salmon,1,Male,5,590
7/3/1995,chum salmon,1,Male,5,615
7/3/1995,chum salmon,1,Male,5,595
7/3/1995,chum salmon,1,Male,5,615
7/3/1995,chum salmon,1,Male,5,560
7/3/1995,chum salmon,1,Male,5,615
7/3/1995,chum salmon,1,Male,5,580
7/3/1995,chum salmon,1,Male,5,600
7/3/1995,chum salmon,1,Male,5,575
7/3/1995,chum salmon,1,Male,5,585
7/3/1995,chum salmon,1,Male,5,525
7/3/1995,chum salmon,1,Male,5,610
7/3/1995,chum salmon,1,Male,5,555
7/3/1995,chum salmon,1,Male,5,610
7/3/1995,chum salmon,1,Male,5,600
7/3/1995,chum salmon,1,Male,5,650
7/3/1995,chum salmon,1,Male,5,630
7/3/1995,chum salmon,1,Male,5,570
7/3/1995,chum salmon,1,Male,5,545
7/3/1995,chum salmon,1,Male,6,570
7/10/1995,chum salmon,2,Female,3,530
7/10/1995,chum salmon,2,Male,3,550
7/10/1995,chum salmon,2,Female,4,585
7/10/1995,chum salmon,2,Female,4,540
7/10/1995,chum salmon,2,Female,4,555
7/10/1995,chum salmon,2,Female,4,525
7/10/1995,chum salmon,2,Female,4,560
7/10/1995,chum salmon,2,Female,4,515
7/10/1995,chum salmon,2,Female,4,550
7/10/1995,chum salmon,2,Female,4,535
7/10/1995,chum salmon,2,Female,4,505
7/10/1995,chum salmon,2,Female,4,545
7/10/1995,chum salmon,2,Female,4,545
7/10/1995,chum salmon,2,Female,4,550
7/10/1995,chum salmon,2,Female,4,585
7/10/1995,chum salmon,2,Female,4,510
7/10/1995,chum salmon,2,Female,4,515
7/10/1995,chum salmon,2,Female,4,570
7/10/1995,chum salmon,2,Female,4,540
7/10/1995,chum salmon,2,Female,4,540
7/10/1995,chum salmon,2,Female,4,530
7/10/1995,chum salmon,2,Female,4,550
7/10/1995,chum salmon,2,Female,4,540
7/10/1995,chum salmon,2,Female,4,525
7/10/1995,chum salmon,2,Female,4,505
7/10/1995,chum salmon,2,Female,4,545
7/10/1995,chum salmon,2,Female,4,510
7/10/1995,chum salmon,2,Female,4,560
7/10/1995,chum salmon,2,Female,4,510
7/10/1995,chum salmon,2,Female,4,545
7/10/1995,chum salmon,2,Female,4,590
7/10/1995,chum salmon,2,Female,4,565
7/10/1995,chum salmon,2,Female,4,580
7/10/1995,chum salmon,2,Female,4,535
7/10/1995,chum salmon,2,Female,4,560
7/10/1995,chum salmon,2,Female,4,560
7/10/1995,chum salmon,2,Female,4,550
7/10/1995,chum salmon,2,Female,4,545
7/10/1995,chum salmon,2,Female,4,535
7/10/1995,chum salmon,2,Female,4,565
7/10/1995,chum salmon,2,Female,4,560
7/10/1995,chum salmon,2,Female,4,555
7/10/1995,chum salmon,2,Female,4,550
7/10/1995,chum salmon,2,Female,4,565
7/10/1995,chum salmon,2,Female,4,555
7/10/1995,chum salmon,2,Female,4,600
7/10/1995,chum salmon,2,Female,4,545
7/10/1995,chum salmon,2,Female,4,560
7/10/1995,chum salmon,2,Female,4,525
7/10/1995,chum salmon,2,Female,4,585
7/10/1995,chum salmon,2,Female,4,535
7/10/1995,chum salmon,2,Male,4,585
7/10/1995,chum salmon,2,Male,4,590
7/10/1995,chum salmon,2,Male,4,510
7/10/1995,chum salmon,2,Male,4,550
7/10/1995,chum salmon,2,Male,4,535
7/10/1995,chum salmon,2,Male,4,525
7/10/1995,chum salmon,2,Male,4,535
7/10/1995,chum salmon,2,Male,4,555
7/10/1995,chum salmon,2,Male,4,545
7/10/1995,chum salmon,2,Male,4,530
7/10/1995,chum salmon,2,Male,4,560
7/10/1995,chum salmon,2,Male,4,590
7/10/1995,chum salmon,2,Male,4,560
7/10/1995,chum salmon,2,Male,4,615
7/10/1995,chum salmon,2,Male,4,630
7/10/1995,chum salmon,2,Male,4,580
7/10/1995,chum salmon,2,Male,4,535
7/10/1995,chum salmon,2,Male,4,560
7/10/1995,chum salmon,2,Male,4,560
7/10/1995,chum salmon,2,Male,4,595
7/10/1995,chum salmon,2,Male,4,545
7/10/1995,chum salmon,2,Male,4,555
7/10/1995,chum salmon,2,Male,4,595
7/10/1995,chum salmon,2,Male,4,570
7/10/1995,chum salmon,2,Male,4,565
7/10/1995,chum salmon,2,Male,4,515
7/10/1995,chum salmon,2,Male,4,545
7/10/1995,chum salmon,2,Male,4,540
7/10/1995,chum salmon,2,Male,4,560
7/10/1995,chum salmon,2,Male,4,540
7/10/1995,chum salmon,2,Male,4,570
7/10/1995,chum salmon,2,Male,4,565
7/10/1995,chum salmon,2,Male,4,570
7/10/1995,chum salmon,2,Male,4,535
7/10/1995,chum salmon,2,Male,4,540
7/10/1995,chum salmon,2,Male,4,565
7/10/1995,chum salmon,2,Male,4,565
7/10/1995,chum salmon,2,Male,4,610
7/10/1995,chum salmon,2,Male,4,540
7/10/1995,chum salmon,2,Male,4,550
7/10/1995,chum salmon,2,Male,4,550
7/10/1995,chum salmon,2,Male,4,565
7/10/1995,chum salmon,2,Male,4,610
7/10/1995,chum salmon,2,Male,4,605
7/10/1995,chum salmon,2,Male,4,565
7/10/1995,chum salmon,2,Male,4,620
7/10/1995,chum salmon,2,Male,4,530
7/10/1995,chum salmon,2,Female,5,525
7/10/1995,chum salmon,2,Female,5,550
7/10/1995,chum salmon,2,Female,5,545
7/10/1995,chum salmon,2,Female,5,535
7/10/1995,chum salmon,2,Female,5,565
7/10/1995,chum salmon,2,Female,5,550
7/10/1995,chum salmon,2,Female,5,540
7/10/1995,chum salmon,2,Female,5,515
7/10/1995,chum salmon,2,Female,5,560
7/10/1995,chum salmon,2,Female,5,550
7/10/1995,chum salmon,2,Female,5,565
7/10/1995,chum salmon,2,Female,5,550
7/10/1995,chum salmon,2,Female,5,530
7/10/1995,chum salmon,2,Female,5,530
7/10/1995,chum salmon,2,Male,5,570
7/10/1995,chum salmon,2,Male,5,570
7/10/1995,chum salmon,2,Male,5,570
7/10/1995,chum salmon,2,Male,5,605
7/10/1995,chum salmon,2,Male,5,555
7/10/1995,chum salmon,2,Male,5,600
7/10/1995,chum salmon,2,Male,5,600
7/10/1995,chum salmon,2,Male,5,595
7/10/1995,chum salmon,2,Male,5,585
7/10/1995,chum salmon,2,Male,5,580
7/10/1995,chum salmon,2,Male,5,560
7/10/1995,chum salmon,2,Male,5,485
7/10/1995,chum salmon,2,Male,5,585
7/10/1995,chum salmon,2,Male,5,570
7/10/1995,chum salmon,2,Male,5,545
7/10/1995,chum salmon,2,Male,5,620
7/10/1995,chum salmon,2,Male,5,595
7/10/1995,chum salmon,2,Male,5,575
7/10/1995,chum salmon,2,Male,5,555
7/10/1995,chum salmon,2,Male,5,555
7/10/1995,chum salmon,2,Male,5,595
7/10/1995,chum salmon,2,Male,5,565
7/10/1995,chum salmon,2,Male,5,565
7/10/1995,chum salmon,2,Male,5,600
7/10/1995,chum salmon,2,Male,5,565
7/10/1995,chum salmon,2,Male,5,580
7/10/1995,chum salmon,2,Male,5,540
7/17/1995,chum salmon,2,Female,3,505
7/17/1995,chum salmon,2,Female,3,550
7/17/1995,chum salmon,2,Female,3,535
7/17/1995,chum salmon,2,Female,4,545
7/17/1995,chum salmon,2,Female,4,535
7/17/1995,chum salmon,2,Female,4,560
7/17/1995,chum salmon,2,Female,4,570
7/17/1995,chum salmon,2,Female,4,580
7/17/1995,chum salmon,2,Female,4,535
7/17/1995,chum salmon,2,Female,4,505
7/17/1995,chum salmon,2,Female,4,485
7/17/1995,chum salmon,2,Female,4,560
7/17/1995,chum salmon,2,Female,4,550
7/17/1995,chum salmon,2,Female,4,510
7/17/1995,chum salmon,2,Female,4,535
7/17/1995,chum salmon,2,Female,4,565
7/17/1995,chum salmon,2,Female,4,505
7/17/1995,chum salmon,2,Female,4,550
7/17/1995,chum salmon,2,Female,4,500
7/17/1995,chum salmon,2,Female,4,560
7/17/1995,chum salmon,2,Female,4,555
7/17/1995,chum salmon,2,Female,4,505
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,535
7/17/1995,chum salmon,2,Female,4,540
7/17/1995,chum salmon,2,Female,4,485
7/17/1995,chum salmon,2,Female,4,540
7/17/1995,chum salmon,2,Female,4,550
7/17/1995,chum salmon,2,Female,4,520
7/17/1995,chum salmon,2,Female,4,520
7/17/1995,chum salmon,2,Female,4,495
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,500
7/17/1995,chum salmon,2,Female,4,540
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,550
7/17/1995,chum salmon,2,Female,4,570
7/17/1995,chum salmon,2,Female,4,550
7/17/1995,chum salmon,2,Female,4,505
7/17/1995,chum salmon,2,Female,4,525
7/17/1995,chum salmon,2,Female,4,540
7/17/1995,chum salmon,2,Female,4,520
7/17/1995,chum salmon,2,Female,4,560
7/17/1995,chum salmon,2,Female,4,500
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,560
7/17/1995,chum salmon,2,Female,4,525
7/17/1995,chum salmon,2,Female,4,540
7/17/1995,chum salmon,2,Female,4,490
7/17/1995,chum salmon,2,Female,4,525
7/17/1995,chum salmon,2,Female,4,500
7/17/1995,chum salmon,2,Female,4,520
7/17/1995,chum salmon,2,Female,4,495
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,545
7/17/1995,chum salmon,2,Female,4,565
7/17/1995,chum salmon,2,Female,4,380
7/17/1995,chum salmon,2,Female,4,525
7/17/1995,chum salmon,2,Female,4,530
7/17/1995,chum salmon,2,Female,4,545
7/17/1995,chum salmon,2,Female,4,580
7/17/1995,chum salmon,2,Female,4,380
7/17/1995,chum salmon,2,Male,4,555
7/17/1995,chum salmon,2,Male,4,540
7/17/1995,chum salmon,2,Male,4,580
7/17/1995,chum salmon,2,Male,4,550
7/17/1995,chum salmon,2,Male,4,540
7/17/1995,chum salmon,2,Male,4,590
7/17/1995,chum salmon,2,Male,4,570
7/17/1995,chum salmon,2,Male,4,585
7/17/1995,chum salmon,2,Male,4,535
7/17/1995,chum salmon,2,Male,4,560
7/17/1995,chum salmon,2,Male,4,565
7/17/1995,chum salmon,2,Male,4,535
7/17/1995,chum salmon,2,Male,4,580
7/17/1995,chum salmon,2,Male,4,530
7/17/1995,chum salmon,2,Male,4,590
7/17/1995,chum salmon,2,Male,4,570
7/17/1995,chum salmon,2,Male,4,515
7/17/1995,chum salmon,2,Male,4,545
7/17/1995,chum salmon,2,Male,4,515
7/17/1995,chum salmon,2,Male,4,555
7/17/1995,chum salmon,2,Male,4,535
7/17/1995,chum salmon,2,Male,4,575
7/17/1995,chum salmon,2,Male,4,530
7/17/1995,chum salmon,2,Male,4,530
7/17/1995,chum salmon,2,Male,4,620
7/17/1995,chum salmon,2,Male,4,550
7/17/1995,chum salmon,2,Male,4,550
7/17/1995,chum salmon,2,Male,4,565
7/17/1995,chum salmon,2,Male,4,515
7/17/1995,chum salmon,2,Male,4,550
7/17/1995,chum salmon,2,Male,4,555
7/17/1995,chum salmon,2,Male,4,545
7/17/1995,chum salmon,2,Male,4,565
7/17/1995,chum salmon,2,Male,4,580
7/17/1995,chum salmon,2,Male,4,590
7/17/1995,chum salmon,2,Male,4,570
7/17/1995,chum salmon,2,Male,4,525
7/17/1995,chum salmon,2,Male,4,615
7/17/1995,chum salmon,2,Male,4,560
7/17/1995,chum salmon,2,Male,4,580
7/17/1995,chum salmon,2,Female,5,520
7/17/1995,chum salmon,2,Female,5,555
7/17/1995,chum salmon,2,Female,5,510
7/17/1995,chum salmon,2,Female,5,535
7/17/1995,chum salmon,2,Female,5,525
7/17/1995,chum salmon,2,Female,5,510
7/17/1995,chum salmon,2,Female,5,580
7/17/1995,chum salmon,2,Male,5,590
7/17/1995,chum salmon,2,Male,5,575
7/17/1995,chum salmon,2,Male,5,585
7/17/1995,chum salmon,2,Male,5,580
7/17/1995,chum salmon,2,Male,5,645
7/17/1995,chum salmon,2,Male,5,560
7/17/1995,chum salmon,2,Male,5,535
7/17/1995,chum salmon,2,Male,5,590
7/17/1995,chum salmon,2,Male,5,645
7/17/1995,chum salmon,2,Male,5,615
7/17/1995,chum salmon,2,Male,5,555
7/24/1995,chum salmon,3,Female,3,545
7/24/1995,chum salmon,3,Female,4,555
7/24/1995,chum salmon,3,Female,4,540
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,530
7/24/1995,chum salmon,3,Female,4,530
7/24/1995,chum salmon,3,Female,4,530
7/24/1995,chum salmon,3,Female,4,510
7/24/1995,chum salmon,3,Female,4,505
7/24/1995,chum salmon,3,Female,4,545
7/24/1995,chum salmon,3,Female,4,565
7/24/1995,chum salmon,3,Female,4,520
7/24/1995,chum salmon,3,Female,4,540
7/24/1995,chum salmon,3,Female,4,540
7/24/1995,chum salmon,3,Female,4,495
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,515
7/24/1995,chum salmon,3,Female,4,560
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,510
7/24/1995,chum salmon,3,Female,4,510
7/24/1995,chum salmon,3,Female,4,545
7/24/1995,chum salmon,3,Female,4,545
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,505
7/24/1995,chum salmon,3,Female,4,530
7/24/1995,chum salmon,3,Female,4,450
7/24/1995,chum salmon,3,Female,4,520
7/24/1995,chum salmon,3,Female,4,540
7/24/1995,chum salmon,3,Female,4,570
7/24/1995,chum salmon,3,Female,4,525
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,520
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,540
7/24/1995,chum salmon,3,Female,4,515
7/24/1995,chum salmon,3,Female,4,560
7/24/1995,chum salmon,3,Female,4,530
7/24/1995,chum salmon,3,Female,4,490
7/24/1995,chum salmon,3,Female,4,500
7/24/1995,chum salmon,3,Female,4,535
7/24/1995,chum salmon,3,Female,4,540
7/24/1995,chum salmon,3,Female,4,520
7/24/1995,chum salmon,3,Female,4,545
7/24/1995,chum salmon,3,Female,4,490
7/24/1995,chum salmon,3,Female,4,530
7/24/1995,chum salmon,3,Female,4,550
7/24/1995,chum salmon,3,Male,4,550
7/24/1995,chum salmon,3,Male,4,515
7/24/1995,chum salmon,3,Male,4,565
7/24/1995,chum salmon,3,Male,4,560
7/24/1995,chum salmon,3,Male,4,560
7/24/1995,chum salmon,3,Male,4,560
7/24/1995,chum salmon,3,Male,4,575
7/24/1995,chum salmon,3,Male,4,590
7/24/1995,chum salmon,3,Male,4,540
7/24/1995,chum salmon,3,Male,4,490
7/24/1995,chum salmon,3,Male,4,540
7/24/1995,chum salmon,3,Male,4,565
7/24/1995,chum salmon,3,Male,4,540
7/24/1995,chum salmon,3,Male,4,550
7/24/1995,chum salmon,3,Male,4,550
7/24/1995,chum salmon,3,Male,4,575
7/24/1995,chum salmon,3,Male,4,550
7/24/1995,chum salmon,3,Male,4,595
7/24/1995,chum salmon,3,Male,4,550
7/24/1995,chum salmon,3,Male,4,560
7/24/1995,chum salmon,3,Male,4,615
7/24/1995,chum salmon,3,Male,4,600
7/24/1995,chum salmon,3,Male,4,595
7/24/1995,chum salmon,3,Male,4,545
7/24/1995,chum salmon,3,Male,4,530
7/24/1995,chum salmon,3,Male,4,590
7/24/1995,chum salmon,3,Male,4,555
7/24/1995,chum salmon,3,Male,4,510
7/24/1995,chum salmon,3,Male,4,565
7/24/1995,chum salmon,3,Male,4,565
7/24/1995,chum salmon,3,Male,4,580
7/24/1995,chum salmon,3,Male,4,535
7/24/1995,chum salmon,3,Female,5,550
7/24/1995,chum salmon,3,Male,5,595
7/24/1995,chum salmon,3,Male,5,605
7/24/1995,chum salmon,3,Male,5,525
7/24/1995,chum salmon,3,Male,5,585
7/24/1995,chum salmon,3,Male,5,530
8/1/1995,chum salmon,3,Female,4,550
8/1/1995,chum salmon,3,Female,4,540
8/1/1995,chum salmon,3,Female,4,575
8/1/1995,chum salmon,3,Female,4,495
8/1/1995,chum salmon,3,Female,4,560
8/1/1995,chum salmon,3,Female,4,530
8/1/1995,chum salmon,3,Female,4,510
8/1/1995,chum salmon,3,Female,4,565
8/1/1995,chum salmon,3,Female,4,555
8/1/1995,chum salmon,3,Male,4,550
8/1/1995,chum salmon,3,Male,4,570
8/1/1995,chum salmon,3,Male,4,610
8/1/1995,chum salmon,3,Male,4,535
8/1/1995,chum salmon,3,Male,4,565
8/1/1995,chum salmon,3,Female,5,475
8/1/1995,chum salmon,3,Female,5,560
8/1/1995,chum salmon,3,Female,5,540
8/1/1995,chum salmon,3,Female,5,560
6/22/1996,chum salmon,1,Female,4,560
6/22/1996,chum salmon,1,Female,4,590
6/22/1996,chum salmon,1,Female,4,555
6/22/1996,chum salmon,1,Female,4,560
6/22/1996,chum salmon,1,Female,4,500
6/22/1996,chum salmon,1,Female,4,555
6/22/1996,chum salmon,1,Female,4,540
6/22/1996,chum salmon,1,Female,4,520
6/22/1996,chum salmon,1,Male,4,590
6/22/1996,chum salmon,1,Male,4,600
6/22/1996,chum salmon,1,Male,4,570
6/22/1996,chum salmon,1,Male,4,610
6/22/1996,chum salmon,1,Male,4,550
6/22/1996,chum salmon,1,Male,4,560
6/22/1996,chum salmon,1,Male,4,580
6/22/1996,chum salmon,1,Male,4,600
6/22/1996,chum salmon,1,Male,4,620
6/22/1996,chum salmon,1,Male,4,615
6/22/1996,chum salmon,1,Male,4,600
6/22/1996,chum salmon,1,Male,4,590
6/22/1996,chum salmon,1,Male,4,565
6/22/1996,chum salmon,1,Male,4,575
6/22/1996,chum salmon,1,Male,4,550
6/22/1996,chum salmon,1,Male,4,605
6/22/1996,chum salmon,1,Female,5,600
6/22/1996,chum salmon,1,Female,5,570
6/22/1996,chum salmon,1,Female,5,630
6/22/1996,chum salmon,1,Female,5,540
6/22/1996,chum salmon,1,Female,5,550
6/22/1996,chum salmon,1,Female,5,610
6/22/1996,chum salmon,1,Female,5,575
6/22/1996,chum salmon,1,Female,5,575
6/22/1996,chum salmon,1,Female,5,595
6/22/1996,chum salmon,1,Female,5,570
6/22/1996,chum salmon,1,Female,5,545
6/22/1996,chum salmon,1,Female,5,545
6/22/1996,chum salmon,1,Female,5,595
6/22/1996,chum salmon,1,Female,5,565
6/22/1996,chum salmon,1,Female,5,575
6/22/1996,chum salmon,1,Male,5,630
6/22/1996,chum salmon,1,Male,5,615
6/22/1996,chum salmon,1,Male,5,580
6/22/1996,chum salmon,1,Male,5,670
6/22/1996,chum salmon,1,Male,5,640
6/22/1996,chum salmon,1,Male,5,625
6/22/1996,chum salmon,1,Male,5,640
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,595
6/22/1996,chum salmon,1,Male,5,605
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,630
6/22/1996,chum salmon,1,Male,5,640
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,630
6/22/1996,chum salmon,1,Male,5,570
6/22/1996,chum salmon,1,Male,5,605
6/22/1996,chum salmon,1,Male,5,640
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,585
6/22/1996,chum salmon,1,Male,5,605
6/22/1996,chum salmon,1,Male,5,600
6/22/1996,chum salmon,1,Male,5,575
6/22/1996,chum salmon,1,Male,5,620
6/22/1996,chum salmon,1,Male,5,615
6/22/1996,chum salmon,1,Male,5,590
6/22/1996,chum salmon,1,Male,5,580
6/22/1996,chum salmon,1,Male,5,630
6/22/1996,chum salmon,1,Male,5,640
6/22/1996,chum salmon,1,Male,5,595
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,635
6/22/1996,chum salmon,1,Male,5,600
6/22/1996,chum salmon,1,Male,5,595
6/22/1996,chum salmon,1,Male,5,585
6/22/1996,chum salmon,1,Male,5,610
6/22/1996,chum salmon,1,Male,5,600
6/22/1996,chum salmon,1,Male,5,600
6/22/1996,chum salmon,1,Male,5,585
6/22/1996,chum salmon,1,Male,5,590
6/22/1996,chum salmon,1,Male,5,560
6/22/1996,chum salmon,1,Male,5,595
6/22/1996,chum salmon,1,Male,5,570
6/22/1996,chum salmon,1,Male,5,570
6/22/1996,chum salmon,1,Male,5,585
6/22/1996,chum salmon,1,Male,5,585
6/22/1996,chum salmon,1,Female,6,580
6/22/1996,chum salmon,1,Female,6,590
6/22/1996,chum salmon,1,Female,6,610
6/22/1996,chum salmon,1,Female,6,595
6/22/1996,chum salmon,1,Female,6,575
6/22/1996,chum salmon,1,Female,6,585
6/22/1996,chum salmon,1,Male,6,600
6/22/1996,chum salmon,1,Male,6,625
6/22/1996,chum salmon,1,Male,6,585
6/22/1996,chum salmon,1,Male,6,610
6/22/1996,chum salmon,1,Male,6,655
6/22/1996,chum salmon,1,Male,6,615
6/22/1996,chum salmon,1,Male,6,595
6/22/1996,chum salmon,1,Male,6,605
6/22/1996,chum salmon,1,Male,6,625
6/22/1996,chum salmon,1,Male,6,615
6/22/1996,chum salmon,1,Male,6,590
6/22/1996,chum salmon,1,Male,6,610
6/22/1996,chum salmon,1,Male,7,650
6/23/1996,chum salmon,1,Female,4,545
6/23/1996,chum salmon,1,Female,4,570
6/23/1996,chum salmon,1,Female,4,550
6/23/1996,chum salmon,1,Male,4,590
6/23/1996,chum salmon,1,Male,4,580
6/23/1996,chum salmon,1,Male,4,595
6/23/1996,chum salmon,1,Male,4,560
6/23/1996,chum salmon,1,Male,4,530
6/23/1996,chum salmon,1,Female,5,575
6/23/1996,chum salmon,1,Female,5,575
6/23/1996,chum salmon,1,Female,5,570
6/23/1996,chum salmon,1,Female,5,595
6/23/1996,chum salmon,1,Female,5,585
6/23/1996,chum salmon,1,Female,5,560
6/23/1996,chum salmon,1,Female,5,570
6/23/1996,chum salmon,1,Female,5,575
6/23/1996,chum salmon,1,Female,5,575
6/23/1996,chum salmon,1,Female,5,565
6/23/1996,chum salmon,1,Male,5,620
6/23/1996,chum salmon,1,Male,5,550
6/23/1996,chum salmon,1,Male,5,625
6/23/1996,chum salmon,1,Male,5,580
6/23/1996,chum salmon,1,Male,5,590
6/23/1996,chum salmon,1,Male,5,615
6/23/1996,chum salmon,1,Male,5,610
6/23/1996,chum salmon,1,Male,5,610
6/23/1996,chum salmon,1,Male,5,640
6/23/1996,chum salmon,1,Male,5,615
6/23/1996,chum salmon,1,Male,5,540
6/23/1996,chum salmon,1,Male,5,595
6/23/1996,chum salmon,1,Male,5,555
6/23/1996,chum salmon,1,Male,5,595
6/23/1996,chum salmon,1,Male,5,595
6/23/1996,chum salmon,1,Male,5,570
6/23/1996,chum salmon,1,Male,5,585
6/23/1996,chum salmon,1,Male,5,625
6/23/1996,chum salmon,1,Male,5,570
6/23/1996,chum salmon,1,Female,6,565
6/23/1996,chum salmon,1,Female,6,600
6/23/1996,chum salmon,1,Female,6,610
6/23/1996,chum salmon,1,Female,6,590
6/23/1996,chum salmon,1,Female,6,555
6/23/1996,chum salmon,1,Female,6,574
6/23/1996,chum salmon,1,Female,6,565
6/23/1996,chum salmon,1,Female,6,550
6/23/1996,chum salmon,1,Male,6,620
6/23/1996,chum salmon,1,Male,6,600
6/23/1996,chum salmon,1,Male,6,630
6/23/1996,chum salmon,1,Male,6,615
6/23/1996,chum salmon,1,Male,6,645
6/23/1996,chum salmon,1,Male,6,585
6/29/1996,chum salmon,1,Female,4,535
6/29/1996,chum salmon,1,Female,4,565
6/29/1996,chum salmon,1,Female,4,560
6/29/1996,chum salmon,1,Female,4,570
6/29/1996,chum salmon,1,Male,4,580
6/29/1996,chum salmon,1,Male,4,555
6/29/1996,chum salmon,1,Male,4,645
6/29/1996,chum salmon,1,Male,4,570
6/29/1996,chum salmon,1,Male,4,560
6/29/1996,chum salmon,1,Male,4,590
6/29/1996,chum salmon,1,Female,5,570
6/29/1996,chum salmon,1,Female,5,560
6/29/1996,chum salmon,1,Female,5,580
