"","Date","Species","Strata","Sex","BroodAge","Length_mm"
"472",1995-06-27,"chum salmon",1,"Male",4,575
"473",1995-06-27,"chum salmon",1,"Male",4,580
"474",1995-06-27,"chum salmon",1,"Male",4,620
"475",1995-06-27,"chum salmon",1,"Male",4,580
"476",1995-06-27,"chum salmon",1,"Male",4,565
"477",1995-06-27,"chum salmon",1,"Male",4,610
"478",1995-06-27,"chum salmon",1,"Male",4,565
"479",1995-06-27,"chum salmon",1,"Male",4,575
"480",1995-06-27,"chum salmon",1,"Male",4,570
"481",1995-06-27,"chum salmon",1,"Male",4,615
"482",1995-06-27,"chum salmon",1,"Male",4,580
"483",1995-06-27,"chum salmon",1,"Male",4,570
"484",1995-06-27,"chum salmon",1,"Male",4,610
"485",1995-06-27,"chum salmon",1,"Male",4,595
"486",1995-06-27,"chum salmon",1,"Male",4,565
"487",1995-06-27,"chum salmon",1,"Male",4,615
"488",1995-06-27,"chum salmon",1,"Male",4,590
"489",1995-06-27,"chum salmon",1,"Female",5,570
"490",1995-06-27,"chum salmon",1,"Female",5,600
"491",1995-06-27,"chum salmon",1,"Female",5,520
"492",1995-06-27,"chum salmon",1,"Female",5,560
"493",1995-06-27,"chum salmon",1,"Female",5,550
"494",1995-06-27,"chum salmon",1,"Female",5,550
"495",1995-06-27,"chum salmon",1,"Female",5,575
"496",1995-06-27,"chum salmon",1,"Female",5,570
"497",1995-06-27,"chum salmon",1,"Female",5,555
"498",1995-06-27,"chum salmon",1,"Female",5,550
"499",1995-06-27,"chum salmon",1,"Male",5,600
"500",1995-06-27,"chum salmon",1,"Male",5,580
"501",1995-06-27,"chum salmon",1,"Male",5,560
"502",1995-06-27,"chum salmon",1,"Male",5,585
"503",1995-06-27,"chum salmon",1,"Male",5,585
"504",1995-06-27,"chum salmon",1,"Male",5,615
"505",1995-06-27,"chum salmon",1,"Male",5,640
"506",1995-06-27,"chum salmon",1,"Male",5,575
"507",1995-06-27,"chum salmon",1,"Male",5,560
"508",1995-06-27,"chum salmon",1,"Male",5,555
"509",1995-06-27,"chum salmon",1,"Male",5,600
"510",1995-06-27,"chum salmon",1,"Male",5,615
"511",1995-06-27,"chum salmon",1,"Male",5,580
"512",1995-06-27,"chum salmon",1,"Male",5,580
"513",1995-06-27,"chum salmon",1,"Male",5,625
"514",1995-06-27,"chum salmon",1,"Male",5,645
"515",1995-06-27,"chum salmon",1,"Male",5,580
"516",1995-06-27,"chum salmon",1,"Male",5,580
"517",1995-06-27,"chum salmon",1,"Male",5,595
"518",1995-06-27,"chum salmon",1,"Male",5,575
"519",1995-06-27,"chum salmon",1,"Male",5,600
"520",1995-06-27,"chum salmon",1,"Male",5,635
"521",1995-06-27,"chum salmon",1,"Male",5,555
"522",1995-06-27,"chum salmon",1,"Male",5,610
"523",1995-06-27,"chum salmon",1,"Male",5,595
"524",1995-06-27,"chum salmon",1,"Male",5,565
"525",1995-06-27,"chum salmon",1,"Male",5,620
"526",1995-06-27,"chum salmon",1,"Male",5,595
"527",1995-06-27,"chum salmon",1,"Male",5,635
"528",1995-06-27,"chum salmon",1,"Male",5,560
"529",1995-06-27,"chum salmon",1,"Male",5,610
"530",1995-06-27,"chum salmon",1,"Male",5,620
"531",1995-06-27,"chum salmon",1,"Male",5,590
"532",1995-06-27,"chum salmon",1,"Male",5,655
"533",1995-06-27,"chum salmon",1,"Male",5,595
"534",1995-06-27,"chum salmon",1,"Male",5,605
"535",1995-06-27,"chum salmon",1,"Male",5,610
"536",1995-06-27,"chum salmon",1,"Male",5,590
"537",1995-06-27,"chum salmon",1,"Male",6,575
"538",1995-06-27,"chum salmon",1,"Male",6,580
"539",1995-06-27,"chum salmon",1,"Male",6,595
"540",1995-06-27,"chum salmon",1,"Male",6,585
"541",1995-07-03,"chum salmon",1,"Female",4,565
"542",1995-07-03,"chum salmon",1,"Female",4,530
"543",1995-07-03,"chum salmon",1,"Female",4,500
"544",1995-07-03,"chum salmon",1,"Female",4,570
"545",1995-07-03,"chum salmon",1,"Female",4,565
"546",1995-07-03,"chum salmon",1,"Female",4,570
"547",1995-07-03,"chum salmon",1,"Female",4,590
"548",1995-07-03,"chum salmon",1,"Female",4,530
"549",1995-07-03,"chum salmon",1,"Female",4,550
"550",1995-07-03,"chum salmon",1,"Female",4,550
"551",1995-07-03,"chum salmon",1,"Female",4,510
"552",1995-07-03,"chum salmon",1,"Female",4,535
"553",1995-07-03,"chum salmon",1,"Female",4,565
"554",1995-07-03,"chum salmon",1,"Female",4,550
"555",1995-07-03,"chum salmon",1,"Female",4,525
"556",1995-07-03,"chum salmon",1,"Female",4,565
"557",1995-07-03,"chum salmon",1,"Female",4,590
"558",1995-07-03,"chum salmon",1,"Female",4,580
"559",1995-07-03,"chum salmon",1,"Female",4,610
"560",1995-07-03,"chum salmon",1,"Female",4,550
"561",1995-07-03,"chum salmon",1,"Female",4,560
"562",1995-07-03,"chum salmon",1,"Female",4,535
"563",1995-07-03,"chum salmon",1,"Female",4,545
"564",1995-07-03,"chum salmon",1,"Female",4,580
"565",1995-07-03,"chum salmon",1,"Female",4,575
"566",1995-07-03,"chum salmon",1,"Female",4,540
"567",1995-07-03,"chum salmon",1,"Female",4,560
"568",1995-07-03,"chum salmon",1,"Female",4,545
"569",1995-07-03,"chum salmon",1,"Female",4,595
"570",1995-07-03,"chum salmon",1,"Female",4,560
"571",1995-07-03,"chum salmon",1,"Female",4,555
"572",1995-07-03,"chum salmon",1,"Female",4,580
"573",1995-07-03,"chum salmon",1,"Female",4,545
"574",1995-07-03,"chum salmon",1,"Female",4,545
"575",1995-07-03,"chum salmon",1,"Female",4,560
"576",1995-07-03,"chum salmon",1,"Female",4,545
"577",1995-07-03,"chum salmon",1,"Female",4,560
"578",1995-07-03,"chum salmon",1,"Female",4,545
"579",1995-07-03,"chum salmon",1,"Female",4,545
"580",1995-07-03,"chum salmon",1,"Female",4,535
"581",1995-07-03,"chum salmon",1,"Male",4,585
"582",1995-07-03,"chum salmon",1,"Male",4,560
"583",1995-07-03,"chum salmon",1,"Male",4,610
"584",1995-07-03,"chum salmon",1,"Male",4,560
"585",1995-07-03,"chum salmon",1,"Male",4,560
"586",1995-07-03,"chum salmon",1,"Male",4,530
"587",1995-07-03,"chum salmon",1,"Male",4,545
"588",1995-07-03,"chum salmon",1,"Male",4,570
"589",1995-07-03,"chum salmon",1,"Male",4,605
"590",1995-07-03,"chum salmon",1,"Male",4,560
"591",1995-07-03,"chum salmon",1,"Male",4,585
"592",1995-07-03,"chum salmon",1,"Male",4,615
"593",1995-07-03,"chum salmon",1,"Male",4,590
"594",1995-07-03,"chum salmon",1,"Male",4,585
"595",1995-07-03,"chum salmon",1,"Male",4,580
"596",1995-07-03,"chum salmon",1,"Male",4,570
"597",1995-07-03,"chum salmon",1,"Male",4,550
"598",1995-07-03,"chum salmon",1,"Male",4,560
"599",1995-07-03,"chum salmon",1,"Male",4,565
"600",1995-07-03,"chum salmon",1,"Male",4,575
"601",1995-07-03,"chum salmon",1,"Male",4,600
"602",1995-07-03,"chum salmon",1,"Male",4,600
"603",1995-07-03,"chum salmon",1,"Male",4,590
"604",1995-07-03,"chum salmon",1,"Male",4,585
"605",1995-07-03,"chum salmon",1,"Male",4,570
"606",1995-07-03,"chum salmon",1,"Male",4,555
"607",1995-07-03,"chum salmon",1,"Male",4,565
"608",1995-07-03,"chum salmon",1,"Male",4,585
"609",1995-07-03,"chum salmon",1,"Male",4,580
"610",1995-07-03,"chum salmon",1,"Male",4,540
"611",1995-07-03,"chum salmon",1,"Male",4,615
"612",1995-07-03,"chum salmon",1,"Male",4,595
"613",1995-07-03,"chum salmon",1,"Male",4,590
"614",1995-07-03,"chum salmon",1,"Male",4,575
"615",1995-07-03,"chum salmon",1,"Male",4,585
"616",1995-07-03,"chum salmon",1,"Male",4,550
"617",1995-07-03,"chum salmon",1,"Male",4,620
"618",1995-07-03,"chum salmon",1,"Male",4,610
"619",1995-07-03,"chum salmon",1,"Male",4,605
"620",1995-07-03,"chum salmon",1,"Male",4,570
"621",1995-07-03,"chum salmon",1,"Male",4,570
"622",1995-07-03,"chum salmon",1,"Male",4,545
"623",1995-07-03,"chum salmon",1,"Male",4,580
"624",1995-07-03,"chum salmon",1,"Male",4,545
"625",1995-07-03,"chum salmon",1,"Male",4,560
"626",1995-07-03,"chum salmon",1,"Male",4,560
"627",1995-07-03,"chum salmon",1,"Male",4,540
"628",1995-07-03,"chum salmon",1,"Male",4,600
"629",1995-07-03,"chum salmon",1,"Female",5,495
"630",1995-07-03,"chum salmon",1,"Female",5,580
"631",1995-07-03,"chum salmon",1,"Female",5,570
"632",1995-07-03,"chum salmon",1,"Female",5,575
"633",1995-07-03,"chum salmon",1,"Female",5,550
"634",1995-07-03,"chum salmon",1,"Female",5,545
"635",1995-07-03,"chum salmon",1,"Female",5,575
"636",1995-07-03,"chum salmon",1,"Female",5,565
"637",1995-07-03,"chum salmon",1,"Female",5,555
"638",1995-07-03,"chum salmon",1,"Female",5,590
"639",1995-07-03,"chum salmon",1,"Female",5,565
"640",1995-07-03,"chum salmon",1,"Female",5,545
"641",1995-07-03,"chum salmon",1,"Female",5,600
"642",1995-07-03,"chum salmon",1,"Female",5,555
"643",1995-07-03,"chum salmon",1,"Female",5,535
"644",1995-07-03,"chum salmon",1,"Male",5,645
"645",1995-07-03,"chum salmon",1,"Male",5,555
"646",1995-07-03,"chum salmon",1,"Male",5,555
"647",1995-07-03,"chum salmon",1,"Male",5,670
"648",1995-07-03,"chum salmon",1,"Male",5,560
"649",1995-07-03,"chum salmon",1,"Male",5,595
"650",1995-07-03,"chum salmon",1,"Male",5,610
"651",1995-07-03,"chum salmon",1,"Male",5,565
"652",1995-07-03,"chum salmon",1,"Male",5,580
"653",1995-07-03,"chum salmon",1,"Male",5,590
"654",1995-07-03,"chum salmon",1,"Male",5,615
"655",1995-07-03,"chum salmon",1,"Male",5,595
"656",1995-07-03,"chum salmon",1,"Male",5,615
"657",1995-07-03,"chum salmon",1,"Male",5,560
"658",1995-07-03,"chum salmon",1,"Male",5,615
"659",1995-07-03,"chum salmon",1,"Male",5,580
"660",1995-07-03,"chum salmon",1,"Male",5,600
"661",1995-07-03,"chum salmon",1,"Male",5,575
"662",1995-07-03,"chum salmon",1,"Male",5,585
"663",1995-07-03,"chum salmon",1,"Male",5,525
"664",1995-07-03,"chum salmon",1,"Male",5,610
"665",1995-07-03,"chum salmon",1,"Male",5,555
"666",1995-07-03,"chum salmon",1,"Male",5,610
"667",1995-07-03,"chum salmon",1,"Male",5,600
"668",1995-07-03,"chum salmon",1,"Male",5,650
"669",1995-07-03,"chum salmon",1,"Male",5,630
"670",1995-07-03,"chum salmon",1,"Male",5,570
"671",1995-07-03,"chum salmon",1,"Male",5,545
"672",1995-07-03,"chum salmon",1,"Male",6,570
"673",1995-07-10,"chum salmon",2,"Female",3,530
"674",1995-07-10,"chum salmon",2,"Male",3,550
"675",1995-07-10,"chum salmon",2,"Female",4,585
"676",1995-07-10,"chum salmon",2,"Female",4,540
"677",1995-07-10,"chum salmon",2,"Female",4,555
"678",1995-07-10,"chum salmon",2,"Female",4,525
"679",1995-07-10,"chum salmon",2,"Female",4,560
"680",1995-07-10,"chum salmon",2,"Female",4,515
"681",1995-07-10,"chum salmon",2,"Female",4,550
"682",1995-07-10,"chum salmon",2,"Female",4,535
"683",1995-07-10,"chum salmon",2,"Female",4,505
"684",1995-07-10,"chum salmon",2,"Female",4,545
"685",1995-07-10,"chum salmon",2,"Female",4,545
"686",1995-07-10,"chum salmon",2,"Female",4,550
"687",1995-07-10,"chum salmon",2,"Female",4,585
"688",1995-07-10,"chum salmon",2,"Female",4,510
"689",1995-07-10,"chum salmon",2,"Female",4,515
"690",1995-07-10,"chum salmon",2,"Female",4,570
"691",1995-07-10,"chum salmon",2,"Female",4,540
"692",1995-07-10,"chum salmon",2,"Female",4,540
"693",1995-07-10,"chum salmon",2,"Female",4,530
"694",1995-07-10,"chum salmon",2,"Female",4,550
"695",1995-07-10,"chum salmon",2,"Female",4,540
"696",1995-07-10,"chum salmon",2,"Female",4,525
"697",1995-07-10,"chum salmon",2,"Female",4,505
"698",1995-07-10,"chum salmon",2,"Female",4,545
"699",1995-07-10,"chum salmon",2,"Female",4,510
"700",1995-07-10,"chum salmon",2,"Female",4,560
"701",1995-07-10,"chum salmon",2,"Female",4,510
"702",1995-07-10,"chum salmon",2,"Female",4,545
"703",1995-07-10,"chum salmon",2,"Female",4,590
"704",1995-07-10,"chum salmon",2,"Female",4,565
"705",1995-07-10,"chum salmon",2,"Female",4,580
"706",1995-07-10,"chum salmon",2,"Female",4,535
"707",1995-07-10,"chum salmon",2,"Female",4,560
"708",1995-07-10,"chum salmon",2,"Female",4,560
"709",1995-07-10,"chum salmon",2,"Female",4,550
"710",1995-07-10,"chum salmon",2,"Female",4,545
"711",1995-07-10,"chum salmon",2,"Female",4,535
"712",1995-07-10,"chum salmon",2,"Female",4,565
"713",1995-07-10,"chum salmon",2,"Female",4,560
"714",1995-07-10,"chum salmon",2,"Female",4,555
"715",1995-07-10,"chum salmon",2,"Female",4,550
"716",1995-07-10,"chum salmon",2,"Female",4,565
"717",1995-07-10,"chum salmon",2,"Female",4,555
"718",1995-07-10,"chum salmon",2,"Female",4,600
"719",1995-07-10,"chum salmon",2,"Female",4,545
"720",1995-07-10,"chum salmon",2,"Female",4,560
"721",1995-07-10,"chum salmon",2,"Female",4,525
"722",1995-07-10,"chum salmon",2,"Female",4,585
"723",1995-07-10,"chum salmon",2,"Female",4,535
"724",1995-07-10,"chum salmon",2,"Male",4,585
"725",1995-07-10,"chum salmon",2,"Male",4,590
"726",1995-07-10,"chum salmon",2,"Male",4,510
"727",1995-07-10,"chum salmon",2,"Male",4,550
"728",1995-07-10,"chum salmon",2,"Male",4,535
"729",1995-07-10,"chum salmon",2,"Male",4,525
"730",1995-07-10,"chum salmon",2,"Male",4,535
"731",1995-07-10,"chum salmon",2,"Male",4,555
"732",1995-07-10,"chum salmon",2,"Male",4,545
"733",1995-07-10,"chum salmon",2,"Male",4,530
"734",1995-07-10,"chum salmon",2,"Male",4,560
"735",1995-07-10,"chum salmon",2,"Male",4,590
"736",1995-07-10,"chum salmon",2,"Male",4,560
"737",1995-07-10,"chum salmon",2,"Male",4,615
"738",1995-07-10,"chum salmon",2,"Male",4,630
"739",1995-07-10,"chum salmon",2,"Male",4,580
"740",1995-07-10,"chum salmon",2,"Male",4,535
"741",1995-07-10,"chum salmon",2,"Male",4,560
"742",1995-07-10,"chum salmon",2,"Male",4,560
"743",1995-07-10,"chum salmon",2,"Male",4,595
"744",1995-07-10,"chum salmon",2,"Male",4,545
"745",1995-07-10,"chum salmon",2,"Male",4,555
"746",1995-07-10,"chum salmon",2,"Male",4,595
"747",1995-07-10,"chum salmon",2,"Male",4,570
"748",1995-07-10,"chum salmon",2,"Male",4,565
"749",1995-07-10,"chum salmon",2,"Male",4,515
"750",1995-07-10,"chum salmon",2,"Male",4,545
"751",1995-07-10,"chum salmon",2,"Male",4,540
"752",1995-07-10,"chum salmon",2,"Male",4,560
"753",1995-07-10,"chum salmon",2,"Male",4,540
"754",1995-07-10,"chum salmon",2,"Male",4,570
"755",1995-07-10,"chum salmon",2,"Male",4,565
"756",1995-07-10,"chum salmon",2,"Male",4,570
"757",1995-07-10,"chum salmon",2,"Male",4,535
"758",1995-07-10,"chum salmon",2,"Male",4,540
"759",1995-07-10,"chum salmon",2,"Male",4,565
"760",1995-07-10,"chum salmon",2,"Male",4,565
"761",1995-07-10,"chum salmon",2,"Male",4,610
"762",1995-07-10,"chum salmon",2,"Male",4,540
"763",1995-07-10,"chum salmon",2,"Male",4,550
"764",1995-07-10,"chum salmon",2,"Male",4,550
"765",1995-07-10,"chum salmon",2,"Male",4,565
"766",1995-07-10,"chum salmon",2,"Male",4,610
"767",1995-07-10,"chum salmon",2,"Male",4,605
"768",1995-07-10,"chum salmon",2,"Male",4,565
"769",1995-07-10,"chum salmon",2,"Male",4,620
"770",1995-07-10,"chum salmon",2,"Male",4,530
"771",1995-07-10,"chum salmon",2,"Female",5,525
"772",1995-07-10,"chum salmon",2,"Female",5,550
"773",1995-07-10,"chum salmon",2,"Female",5,545
"774",1995-07-10,"chum salmon",2,"Female",5,535
"775",1995-07-10,"chum salmon",2,"Female",5,565
"776",1995-07-10,"chum salmon",2,"Female",5,550
"777",1995-07-10,"chum salmon",2,"Female",5,540
"778",1995-07-10,"chum salmon",2,"Female",5,515
"779",1995-07-10,"chum salmon",2,"Female",5,560
"780",1995-07-10,"chum salmon",2,"Female",5,550
"781",1995-07-10,"chum salmon",2,"Female",5,565
"782",1995-07-10,"chum salmon",2,"Female",5,550
"783",1995-07-10,"chum salmon",2,"Female",5,530
"784",1995-07-10,"chum salmon",2,"Female",5,530
"785",1995-07-10,"chum salmon",2,"Male",5,570
"786",1995-07-10,"chum salmon",2,"Male",5,570
"787",1995-07-10,"chum salmon",2,"Male",5,570
"788",1995-07-10,"chum salmon",2,"Male",5,605
"789",1995-07-10,"chum salmon",2,"Male",5,555
"790",1995-07-10,"chum salmon",2,"Male",5,600
"791",1995-07-10,"chum salmon",2,"Male",5,600
"792",1995-07-10,"chum salmon",2,"Male",5,595
"793",1995-07-10,"chum salmon",2,"Male",5,585
"794",1995-07-10,"chum salmon",2,"Male",5,580
"795",1995-07-10,"chum salmon",2,"Male",5,560
"796",1995-07-10,"chum salmon",2,"Male",5,485
"797",1995-07-10,"chum salmon",2,"Male",5,585
"798",1995-07-10,"chum salmon",2,"Male",5,570
"799",1995-07-10,"chum salmon",2,"Male",5,545
"800",1995-07-10,"chum salmon",2,"Male",5,620
"801",1995-07-10,"chum salmon",2,"Male",5,595
"802",1995-07-10,"chum salmon",2,"Male",5,575
"803",1995-07-10,"chum salmon",2,"Male",5,555
"804",1995-07-10,"chum salmon",2,"Male",5,555
"805",1995-07-10,"chum salmon",2,"Male",5,595
"806",1995-07-10,"chum salmon",2,"Male",5,565
"807",1995-07-10,"chum salmon",2,"Male",5,565
"808",1995-07-10,"chum salmon",2,"Male",5,600
"809",1995-07-10,"chum salmon",2,"Male",5,565
"810",1995-07-10,"chum salmon",2,"Male",5,580
"811",1995-07-10,"chum salmon",2,"Male",5,540
"812",1995-07-17,"chum salmon",2,"Female",3,505
"813",1995-07-17,"chum salmon",2,"Female",3,550
"814",1995-07-17,"chum salmon",2,"Female",3,535
"815",1995-07-17,"chum salmon",2,"Female",4,545
"816",1995-07-17,"chum salmon",2,"Female",4,535
"817",1995-07-17,"chum salmon",2,"Female",4,560
"818",1995-07-17,"chum salmon",2,"Female",4,570
"819",1995-07-17,"chum salmon",2,"Female",4,580
"820",1995-07-17,"chum salmon",2,"Female",4,535
"821",1995-07-17,"chum salmon",2,"Female",4,505
"822",1995-07-17,"chum salmon",2,"Female",4,485
"823",1995-07-17,"chum salmon",2,"Female",4,560
"824",1995-07-17,"chum salmon",2,"Female",4,550
"825",1995-07-17,"chum salmon",2,"Female",4,510
"826",1995-07-17,"chum salmon",2,"Female",4,535
"827",1995-07-17,"chum salmon",2,"Female",4,565
"828",1995-07-17,"chum salmon",2,"Female",4,505
"829",1995-07-17,"chum salmon",2,"Female",4,550
"830",1995-07-17,"chum salmon",2,"Female",4,500
"831",1995-07-17,"chum salmon",2,"Female",4,560
"832",1995-07-17,"chum salmon",2,"Female",4,555
"833",1995-07-17,"chum salmon",2,"Female",4,505
"834",1995-07-17,"chum salmon",2,"Female",4,530
"835",1995-07-17,"chum salmon",2,"Female",4,530
"836",1995-07-17,"chum salmon",2,"Female",4,535
"837",1995-07-17,"chum salmon",2,"Female",4,540
"838",1995-07-17,"chum salmon",2,"Female",4,485
"839",1995-07-17,"chum salmon",2,"Female",4,540
"840",1995-07-17,"chum salmon",2,"Female",4,550
"841",1995-07-17,"chum salmon",2,"Female",4,520
"842",1995-07-17,"chum salmon",2,"Female",4,520
"843",1995-07-17,"chum salmon",2,"Female",4,495
"844",1995-07-17,"chum salmon",2,"Female",4,530
"845",1995-07-17,"chum salmon",2,"Female",4,500
"846",1995-07-17,"chum salmon",2,"Female",4,540
"847",1995-07-17,"chum salmon",2,"Female",4,530
"848",1995-07-17,"chum salmon",2,"Female",4,550
"849",1995-07-17,"chum salmon",2,"Female",4,570
"850",1995-07-17,"chum salmon",2,"Female",4,550
"851",1995-07-17,"chum salmon",2,"Female",4,505
"852",1995-07-17,"chum salmon",2,"Female",4,525
"853",1995-07-17,"chum salmon",2,"Female",4,540
"854",1995-07-17,"chum salmon",2,"Female",4,520
"855",1995-07-17,"chum salmon",2,"Female",4,560
"856",1995-07-17,"chum salmon",2,"Female",4,500
"857",1995-07-17,"chum salmon",2,"Female",4,530
"858",1995-07-17,"chum salmon",2,"Female",4,560
"859",1995-07-17,"chum salmon",2,"Female",4,525
"860",1995-07-17,"chum salmon",2,"Female",4,540
"861",1995-07-17,"chum salmon",2,"Female",4,490
"862",1995-07-17,"chum salmon",2,"Female",4,525
"863",1995-07-17,"chum salmon",2,"Female",4,500
"864",1995-07-17,"chum salmon",2,"Female",4,520
"865",1995-07-17,"chum salmon",2,"Female",4,495
"866",1995-07-17,"chum salmon",2,"Female",4,530
"867",1995-07-17,"chum salmon",2,"Female",4,545
"868",1995-07-17,"chum salmon",2,"Female",4,565
"869",1995-07-17,"chum salmon",2,"Female",4,380
"870",1995-07-17,"chum salmon",2,"Female",4,525
"871",1995-07-17,"chum salmon",2,"Female",4,530
"872",1995-07-17,"chum salmon",2,"Female",4,545
"873",1995-07-17,"chum salmon",2,"Female",4,580
"874",1995-07-17,"chum salmon",2,"Female",4,380
"875",1995-07-17,"chum salmon",2,"Male",4,555
"876",1995-07-17,"chum salmon",2,"Male",4,540
"877",1995-07-17,"chum salmon",2,"Male",4,580
"878",1995-07-17,"chum salmon",2,"Male",4,550
"879",1995-07-17,"chum salmon",2,"Male",4,540
"880",1995-07-17,"chum salmon",2,"Male",4,590
"881",1995-07-17,"chum salmon",2,"Male",4,570
"882",1995-07-17,"chum salmon",2,"Male",4,585
"883",1995-07-17,"chum salmon",2,"Male",4,535
"884",1995-07-17,"chum salmon",2,"Male",4,560
"885",1995-07-17,"chum salmon",2,"Male",4,565
"886",1995-07-17,"chum salmon",2,"Male",4,535
"887",1995-07-17,"chum salmon",2,"Male",4,580
"888",1995-07-17,"chum salmon",2,"Male",4,530
"889",1995-07-17,"chum salmon",2,"Male",4,590
"890",1995-07-17,"chum salmon",2,"Male",4,570
"891",1995-07-17,"chum salmon",2,"Male",4,515
"892",1995-07-17,"chum salmon",2,"Male",4,545
"893",1995-07-17,"chum salmon",2,"Male",4,515
"894",1995-07-17,"chum salmon",2,"Male",4,555
"895",1995-07-17,"chum salmon",2,"Male",4,535
"896",1995-07-17,"chum salmon",2,"Male",4,575
"897",1995-07-17,"chum salmon",2,"Male",4,530
"898",1995-07-17,"chum salmon",2,"Male",4,530
"899",1995-07-17,"chum salmon",2,"Male",4,620
"900",1995-07-17,"chum salmon",2,"Male",4,550
"901",1995-07-17,"chum salmon",2,"Male",4,550
"902",1995-07-17,"chum salmon",2,"Male",4,565
"903",1995-07-17,"chum salmon",2,"Male",4,515
"904",1995-07-17,"chum salmon",2,"Male",4,550
"905",1995-07-17,"chum salmon",2,"Male",4,555
"906",1995-07-17,"chum salmon",2,"Male",4,545
"907",1995-07-17,"chum salmon",2,"Male",4,565
"908",1995-07-17,"chum salmon",2,"Male",4,580
"909",1995-07-17,"chum salmon",2,"Male",4,590
"910",1995-07-17,"chum salmon",2,"Male",4,570
"911",1995-07-17,"chum salmon",2,"Male",4,525
"912",1995-07-17,"chum salmon",2,"Male",4,615
"913",1995-07-17,"chum salmon",2,"Male",4,560
"914",1995-07-17,"chum salmon",2,"Male",4,580
"915",1995-07-17,"chum salmon",2,"Female",5,520
"916",1995-07-17,"chum salmon",2,"Female",5,555
"917",1995-07-17,"chum salmon",2,"Female",5,510
"918",1995-07-17,"chum salmon",2,"Female",5,535
"919",1995-07-17,"chum salmon",2,"Female",5,525
